timeseries,start_date,use_temp_df,hierarchical,uniform_constant,tune_method,tune_loss_factor,shrinkage_strength,intercept_sd,beta_sd,scaler,mse,rmse,mae,mape
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.0,maxabs,0.002275940691847502,0.04770682018168369,0.044445754954643445,0.6956505020613528
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.0,maxabs,0.146115311865106,0.38225032618050964,0.35677081040268904,10.68638117719253
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.0,maxabs,0.11754162852984568,0.3428434460943445,0.32115929971090806,3.8960515048672497
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.0,maxabs,0.0005705725423580533,0.023886660343339194,0.01787510685069615,0.4603315212418634
Boston,2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.0,minmax,11.595958338686073,3.4052838851828597,2.6525330458073433,0.4543125956754355
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.0,minmax,0.00022315239208424109,0.01493828611602553,0.012722159574706971,0.211326168165493
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.0,minmax,0.07736908759092341,0.278152993136733,0.25993850550953945,7.865264914507637
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.0,minmax,0.05333017508160631,0.23093326975905035,0.2163116983325537,2.655905887083385
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.0,minmax,0.0007883258638701344,0.028077141305163787,0.017511714274278455,0.31463561827535946
Boston,2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.5,maxabs,11.594172465747858,3.405021654225984,2.6520685487529776,0.45558936057375565
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.5,maxabs,0.0022757972436683524,0.047705316723278886,0.04444380548063496,0.695617495362155
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.5,maxabs,0.14610934665607314,0.3822425233488199,0.35676252233964934,10.686159889346982
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.5,maxabs,0.11752282097580018,0.3428160162183211,0.32113113924501224,3.8957395244600592
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.5,maxabs,0.0005706186116238705,0.023887624654282194,0.017876971031607607,0.4604113744219651
Boston,2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.5,minmax,11.595549405452154,3.4052238407265025,2.652481169694414,0.45430115848443664
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.5,minmax,0.00022314165071836864,0.014937926586992207,0.01272182389853467,0.211319865395445
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.5,minmax,0.07737248085258243,0.2781590927016092,0.25994580876780893,7.865469711937847
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.5,minmax,0.05333672822696659,0.23094745771921066,0.21632554537517934,2.6560544637037387
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.1,1.5,minmax,0.0007883223771903759,0.02807707921402039,0.017511646172944262,0.3146355635053876
Boston,2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,0.5,maxabs,11.59879396016789,3.4057002158393055,2.65278446746837,0.455031830130172
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,0.5,maxabs,0.0023440797724376974,0.048415697582888315,0.04520161628887555,0.7075365086408394
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,0.5,maxabs,0.15161286169769886,0.38937496285418616,0.3642808468894987,10.882910587546796
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,0.5,maxabs,0.12261358103322466,0.350162221025091,0.328874947872874,3.981901293971924
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,0.5,maxabs,0.0005748457978431864,0.023975942063726847,0.018058471132219672,0.468035119109104
Boston,2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,0.5,minmax,11.592435375222944,3.40476656692099,2.6520258367865908,0.4546417611361168
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,0.5,minmax,0.0002213994922025604,0.014879499057514014,0.012666322412677029,0.21028176932105494
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,0.5,minmax,0.07887695318863189,0.2808504106969258,0.2627081665283065,7.939683517563351
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,0.5,minmax,0.0545424146341453,0.2335431750964804,0.21904600195837418,2.6866404501345613
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,0.5,minmax,0.0007889699986893921,0.028088609767829238,0.01751563225646047,0.3144304154664395
Boston,2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.0,maxabs,11.598833782353765,3.4057060622364,2.6527816443179457,0.4550369685283297
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.0,maxabs,0.0023438746284028663,0.04841357896709214,0.045199192497446965,0.7074972580625796
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.0,maxabs,0.15161191301277213,0.38937374463717006,0.3642765793655397,10.882742817678634
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.0,maxabs,0.12261578453946198,0.35016536741868404,0.32887708649552694,3.98192159547605
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.0,maxabs,0.0005748313829847012,0.02397564145095395,0.018057867312400815,0.46800966515162845
Boston,2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.0,minmax,11.592416670923354,3.4047638201383887,2.6520128518922452,0.454649916623606
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.0,minmax,0.00022130384290249298,0.014876284579910838,0.012662588273983054,0.21020953856459287
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.0,minmax,0.07887480400538165,0.2808465844645109,0.2626979849143295,7.9393641570904245
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.0,minmax,0.05454215098825193,0.23354261064793277,0.21904121131536858,2.6865607806450953
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.0,minmax,0.0007889494498543432,0.02808824397954317,0.017515625659903368,0.31444008962707193
Boston,2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.5,maxabs,11.59876246457604,3.4056955918836964,2.652781389200561,0.4550335474262559
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.5,maxabs,0.0023441193583259422,0.048416106393698595,0.04520195839034974,0.7075413126202834
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.5,maxabs,0.1516129836943941,0.38937511951124215,0.364278675608349,10.882809289796858
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.5,maxabs,0.12262554264400832,0.35017930070752085,0.3288915837515818,3.982078670331108
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.5,maxabs,0.0005748302254948897,0.02397561731207123,0.018057804806984677,0.4680075236528846
Boston,2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.5,minmax,11.59252521132553,3.4047797595917317,2.6520420591154332,0.4546550358105681
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.5,minmax,0.00022130107933618766,0.014876191694657193,0.012662651029554123,0.21021123259751456
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.5,minmax,0.07887369079644016,0.28084460257665655,0.26269885412572913,7.939410153204629
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.5,minmax,0.05454364851281672,0.23354581673157138,0.2190461283111677,2.6866252760961786
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,0.5,1.5,minmax,0.000788985058145056,0.028088877837056006,0.017515877341183282,0.31442962095699445
Boston,2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,0.5,maxabs,11.598933388847966,3.4057206856769633,2.652803379953991,0.45501849832535834
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,0.5,maxabs,0.0023465281527475217,0.048440975968156566,0.04522854382365986,0.7079599644105203
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,0.5,maxabs,0.15180788045538793,0.3896253077706682,0.3645433528006063,10.889754894789865
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,0.5,maxabs,0.12279276350448899,0.3504179839912458,0.3291443733025129,3.984898645116323
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,0.5,maxabs,0.0005749700161500981,0.02397853240192356,0.018063804275701256,0.46825524466857016
Boston,2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,0.5,minmax,11.592581807758952,3.404788070902351,2.652041173454851,0.45466319766385266
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,0.5,minmax,0.00022133262442166303,0.014877251910943199,0.01266429472439082,0.21024428194949601
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,0.5,minmax,0.07893211408658013,0.28094859687597684,0.26280585784565264,7.942285823613644
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,0.5,minmax,0.05459100954622315,0.23364719032383666,0.21915306484991012,2.687832774020677
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,0.5,minmax,0.0007889922476512451,0.0280890058145753,0.01751569794342748,0.31442146489697287
Boston,2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.0,maxabs,11.598996730390654,3.405729984950459,2.6528102882906195,0.45501758085967564
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.0,maxabs,0.00234647117950106,0.048440387895856696,0.04522782165224718,0.7079477828320002
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.0,maxabs,0.15180800409287004,0.38962546643266277,0.3645416050598246,10.889676483627797
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.0,maxabs,0.1227891275880821,0.35041279598222735,0.32913685097132145,3.984806480557651
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.0,maxabs,0.0005749804973279306,0.023978750954291396,0.01806413579927657,0.4682711611858777
Boston,2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.0,minmax,11.592510586237072,3.404777611862054,2.65202518233491,0.454658011087335
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.0,minmax,0.00022131988183555248,0.014876823647390342,0.012663515551219926,0.21022836129610328
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.0,minmax,0.0789103085544806,0.28090978721732107,0.2627650501152253,7.941182816565552
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.0,minmax,0.05456986038053563,0.23360192717641615,0.2191052367687742,2.687292335241556
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.0,minmax,0.0007889830168016972,0.02808884149981443,0.017515694662600098,0.3144257931874941
Boston,2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.5,maxabs,11.598988251133841,3.4057287400986356,2.6528103090957273,0.45501650461057064
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.5,maxabs,0.0023464450714145643,0.04844011840834583,0.04522749657731315,0.7079425891566408
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.5,maxabs,0.1517948527780332,0.38960858919951086,0.36452608796760105,10.889308546395158
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.5,maxabs,0.12280180716905204,0.3504308878638583,0.329156772517335,3.98503098865903
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.5,maxabs,0.0005749761814889264,0.02397866096113222,0.01806395657771116,0.468263428206802
Boston,2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.5,minmax,11.59280903815605,3.404821439981258,2.6520785212851536,0.4546680100856628
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.5,minmax,0.0002212992296466556,0.014876129525069873,0.012662413095768457,0.21020615911125531
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.5,minmax,0.0789194372868625,0.2809260352599283,0.2627805434813269,7.941591413224041
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.5,minmax,0.05457962212274623,0.23362282020972658,0.21912632130707385,2.6875242382883604
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,0,0,1.0,1.5,minmax,0.0007889981761739984,0.028089111345395004,0.01751595970411816,0.3144256587362408
Boston,2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,0.5,maxabs,11.584874718274285,3.403656081080209,2.651069067448475,0.4553838942668194
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,0.5,maxabs,0.002616077992670594,0.05114760984318421,0.048017588875187464,0.7514857453111061
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,0.5,maxabs,0.14916014368635094,0.38621256282823185,0.3599562025600102,10.771068601466114
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,0.5,maxabs,0.1240134128054105,0.35215538162210513,0.3305773694344424,3.999075387492073
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,0.5,maxabs,0.000583146905950879,0.024148434855097316,0.018270075978659234,0.4767342932453464
Boston,2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,0.5,minmax,11.58922077793011,3.404294461107927,2.6526791460962036,0.45403770985204767
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,0.5,minmax,0.00023494215619471832,0.015327822943742478,0.013097133418821108,0.21835466178905613
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,0.5,minmax,0.07748174117828115,0.27835542239784217,0.26000087485672474,7.865920655896168
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,0.5,minmax,0.05339618688714656,0.23107614954197797,0.21637472528309462,2.656094659003457
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,0.5,minmax,0.0007875043623332943,0.028062508126204512,0.017511941481133414,0.3152251274187019
Boston,2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.0,maxabs,11.480517794165447,3.3882912794158426,2.639753902625826,0.4519834199634538
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.0,maxabs,0.0011743069339540447,0.03426816210353343,0.03031023809214827,0.47568488842174317
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.0,maxabs,0.11214148151549395,0.33487532234474066,0.3087439269678218,9.387943082021506
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.0,maxabs,0.08416405774834344,0.2901104233707287,0.2670961863425168,3.283310523771643
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.0,maxabs,0.0005507975401501488,0.023469076252595644,0.01562540305533381,0.3519726071778295
Boston,2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.0,minmax,11.598465017944688,3.4056519226052284,2.652264260332622,0.4532670997389069
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.0,minmax,0.00023606164583150565,0.01536429776564831,0.013128605280264107,0.21890793567878433
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.0,minmax,0.07748865564632894,0.2783678423351536,0.26001471205030474,7.866160417573587
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.0,minmax,0.05343629394469709,0.2311629164565482,0.21644287214924404,2.6569561977734764
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.0,minmax,0.0007886106672037092,0.02808221264793266,0.017525859353172354,0.3153124733290713
Boston,2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.5,maxabs,11.48050134743881,3.388288852420763,2.6397522058178233,0.4519824366106492
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.5,maxabs,0.001174309274561226,0.034268196254854534,0.030310262000591996,0.47568449796064366
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.5,maxabs,0.11214159568016537,0.3348754928031691,0.30874373218177587,9.38793508265325
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.5,maxabs,0.0841641137157583,0.29011051982952685,0.2670961660618422,3.283308550757012
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.5,maxabs,0.0005507970647778023,0.02346906612496122,0.015625368277687224,0.35197150478432515
Boston,2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.5,minmax,11.621649005851847,3.4090539752036557,2.6566645304885737,0.4538571388887508
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.5,minmax,0.00023803110449751138,0.015428256690161445,0.013189515446080059,0.2200565137934677
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.5,minmax,0.07745218513579695,0.27830232686019163,0.25994345148219533,7.8641595542618425
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.5,minmax,0.05342940227098472,0.23114800944629552,0.21641764934265578,2.656687681571688
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.1,1.5,minmax,0.0007862763722467583,0.028040620040340733,0.017507085596416894,0.31576309950231896
Boston,2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,0.5,maxabs,11.77411757110522,3.431343406175666,2.67732766903045,0.4331888318698623
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,0.5,maxabs,0.0030942116844306236,0.055625638732787815,0.05296633414190186,0.8308605299434686
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,0.5,maxabs,0.17358208292726948,0.4166318313898609,0.3935308765478439,11.631459226184747
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,0.5,maxabs,0.14247963474458,0.37746474635994814,0.35793163180169313,4.301854198774084
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,0.5,maxabs,0.0006375039662014071,0.025248840888274594,0.02019243895995485,0.5533339053385775
Boston,2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,0.5,minmax,11.562574093903915,3.4003785221507203,2.648142448438413,0.4558185528642362
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,0.5,minmax,0.0002442304658115974,0.01562787464153707,0.013298270155701298,0.22174685443494926
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,0.5,minmax,0.07660406462677359,0.2767743930113001,0.25803518026635625,7.812194732981049
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,0.5,minmax,0.05267530189869724,0.22951100605133787,0.214523746343532,2.634389849994671
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,0.5,minmax,0.000783975818241937,0.02799956817956193,0.01752878611351779,0.3176390044524265
Boston,2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.0,maxabs,11.600560844407266,3.4059596069840974,2.653576227388799,0.45366813119332244
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.0,maxabs,0.003011056329225827,0.05487309294386299,0.05219201458391216,0.818820280125114
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.0,maxabs,0.16888154268642322,0.41095199559854095,0.38739901039071717,11.47664068189408
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.0,maxabs,0.1385932462353111,0.37228113870475776,0.3526043250436463,4.242422350805446
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.0,maxabs,0.0006304010481236389,0.025107788594849186,0.019958091956614386,0.5447652346791235
Boston,2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.0,minmax,11.588569479698767,3.4041988014360687,2.6510945804188255,0.45586969387683013
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.0,minmax,0.00022739997942390793,0.015079787114674661,0.012989213527330548,0.21656892944178593
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.0,minmax,0.07406324949198044,0.27214564022225385,0.2542458217020323,7.714111935664117
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.0,minmax,0.05082282453476308,0.22543918145425182,0.21077821681538791,2.5947813051478508
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.0,minmax,0.0007863100424667251,0.028041220416856416,0.01745182599572549,0.3144515261587005
Boston,2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.5,maxabs,11.641942212529413,3.412029046261097,2.656652539672317,0.45804880790658775
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.5,maxabs,0.0030164732003091386,0.05492242893672073,0.052381988280500176,0.8233657016135061
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.5,maxabs,0.17246824168820954,0.41529295887145684,0.3910891200944566,11.5918186131139
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.5,maxabs,0.1426046015811785,0.3776302445265454,0.35806903290535746,4.303740887923617
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.5,maxabs,0.0006306050165118296,0.025111850121244145,0.020013535570884478,0.5461941960444499
Boston,2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.5,minmax,11.588571307261937,3.4041990698638553,2.651094690559092,0.45587033779577246
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.5,minmax,0.00022739986301586776,0.01507978325493665,0.01298919702598911,0.2165686567311291
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.5,minmax,0.07406330561870211,0.27214574334114083,0.25424588090636135,7.714113415005209
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.5,minmax,0.05082286214281258,0.22543926486486904,0.21077829835916503,2.5947820273369824
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,0.5,1.5,minmax,0.0007863099048276942,0.02804121796262948,0.017451831214597122,0.3144515951539957
Boston,2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,0.5,maxabs,11.609082210927768,3.4072103267816867,2.653879153526837,0.4553140727527805
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,0.5,maxabs,0.0019091852301697451,0.04369422421979529,0.040168096123183644,0.6284898615366377
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,0.5,maxabs,0.1342858145959068,0.3664502893925816,0.3401739054496857,10.254540168022567
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,0.5,maxabs,0.10744579284486472,0.3277892506548449,0.3051558648692569,3.7188075811027352
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,0.5,maxabs,0.0005494776776181795,0.023440940203374512,0.01681112959087811,0.4130929879636288
Boston,2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,0.5,minmax,11.561196583257235,3.4001759635726554,2.6478366048683806,0.45503922277400594
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,0.5,minmax,0.00022728959968486425,0.01507612681310635,0.0129851639553901,0.2164995897752153
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,0.5,minmax,0.07415490914013456,0.27231398998239986,0.2543745949855755,7.7182619248092434
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,0.5,minmax,0.05088747203667991,0.2255825171343735,0.21094184118349,2.5966701366088856
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,0.5,minmax,0.0007862278442190919,0.028039754710394525,0.017449275255165327,0.3143345095229083
Boston,2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,1.0,maxabs,11.60931784886528,3.4072449059122945,2.6539085616587856,0.4553027358023883
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,1.0,maxabs,0.0019085550573816697,0.04368701245658336,0.0401596886714807,0.6283510060441685
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,1.0,maxabs,0.13427190939722664,0.36643131607059276,0.3401517600999741,10.253925949699727
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,1.0,maxabs,0.10742767523908027,0.3277616134312868,0.3051257864540572,3.718458261951454
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,1.0,maxabs,0.0005494580390831812,0.023440521305704384,0.016809870446705885,0.41303860836681755
Boston,2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,1.0,minmax,11.561162884487926,3.4001710081241394,2.647832805012559,0.4550387963566025
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,1.0,minmax,0.00022728911458732735,0.015076110724829775,0.012985080389809835,0.2164982192878529
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,1.0,minmax,0.07415519543210207,0.27231451564707687,0.254374879330379,7.718269022650058
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,1.0,minmax,0.05088766203928676,0.22558293827168482,0.2109422314495355,2.596673515138069
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,1.0,minmax,0.0007862268528366322,0.028039737032230387,0.01744929817110601,0.31433472644761
Boston,2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,1.5,maxabs,11.586980376385823,3.403965390009984,2.6509352822580214,0.45682345326276125
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,1.5,maxabs,0.002700214436300154,0.05196358760035871,0.04909885301596903,0.7698154258627069
Furnace 1 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,1.5,maxabs,0.1605633637661424,0.40070358591625105,0.3764722466799437,11.196532888153811
Furnace 2 [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,1.5,maxabs,0.13083821751976926,0.36171565838344527,0.34139220849096813,4.118920304118112
Wine cellar [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,1.5,maxabs,0.0006017926236659531,0.024531461914569074,0.01904817399945677,0.5090651709085564
Boston,2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,1.5,minmax,11.561156189637622,3.4001700236367034,2.647832048007345,0.45503870366967947
Fridge [kW],2014-01-01,without_temp_df,individual,False,parametric,1,0,1.0,1.5,minmax,0.00022728902538760222,0.01507610776651594,0.012985064909575217,0.21649796548078448
